2018-11-06T19:37:46.030Z,37.6141667,-118.8188333,5.16,0.42
2018-11-06T19:28:11.480Z,37.7171667,-122.1216667,5.38,2.53
2018-11-06T19:18:01.080Z,36.0188333,-117.6966667,2.52,0.95
2018-11-06T19:17:45.137Z,39.6824,-119.892,5.3,-0.2
2018-11-06T19:13:56.937Z,60.0321,-141.5314,0,1.2
2018-11-06T19:13:10.930Z,38.7868347,-122.7631683,0.97,1.35
2018-11-06T19:12:45.330Z,33.7148333,-116.812,15.52,0.68
2018-11-06T19:00:38.610Z,60.3058,-143.0088,9.6,0.5
2018-11-06T18:57:56.050Z,34.107,-117.477,9.31,1.22
2018-11-06T18:54:19.030Z,18.6255,-66.8588,17,2.32
2018-11-06T18:53:52.870Z,53.7901667,-166.6355,12.66,0.12
2018-11-06T18:46:46.752Z,60.1299,-141.2379,4.3,1.3
2018-11-06T18:44:29.218Z,59.9604,-152.1618,74,1.3
2018-11-06T18:43:14.740Z,38.7879982,-122.7638321,1.64,1.3
2018-11-06T18:39:59.620Z,38.8134995,-122.8256683,1.65,1.06
2018-11-06T18:32:40.520Z,33.6865,-116.7181667,15.77,0.7
2018-11-06T18:31:35.430Z,38.0445,-122.2986667,6.03,0.82
2018-11-06T18:29:58.719Z,62.8099,-150.691,30.1,1.3
2018-11-06T18:21:48.470Z,33.4961667,-116.7928333,4.31,0.46
2018-11-06T18:21:29.578Z,59.9128,-140.8416,36.7,2.1
2018-11-06T18:18:55.481Z,60.2418,-141.2476,16.1,1.3
2018-11-06T18:09:37.379Z,69.6392,-144.2203,1.2,3.1
2018-11-06T18:07:35.480Z,-31.3049,-72.5003,13.58,4.8
2018-11-06T18:06:05.550Z,38.0461667,-122.2956667,6.68,1.2
2018-11-06T17:54:32.920Z,37.6668333,-118.8751667,4.12,0.34
2018-11-06T17:49:30.380Z,37.6636667,-118.8788333,3.36,1.01
2018-11-06T17:47:28.320Z,33.4848333,-116.7878333,4.12,0.09
2018-11-06T17:47:27.510Z,38.793499,-122.8054962,2.78,1.5
2018-11-06T17:39:55.210Z,36.0255,-117.772,1.7,0.32
2018-11-06T17:37:09.450Z,33.9508333,-116.621,14.17,0.81
2018-11-06T17:36:57.937Z,63.8672,-149.0409,46.1,1.3
2018-11-06T17:34:39.210Z,33.4968333,-116.7958333,2.45,0.5
2018-11-06T17:32:56.176Z,37.5214,-118.0965,4.2,0.9
2018-11-06T17:29:42.360Z,38.7523346,-122.7164993,1.17,1.74
2018-11-06T17:28:21.170Z,37.5003,-118.1105,4.7,0.5
2018-11-06T17:13:41.470Z,33.8508333,-116.2518333,4.07,0.99
2018-11-06T17:00:34.356Z,37.2431,-116.6914,8.1,0.3
2018-11-06T17:00:08.620Z,38.8240013,-122.7988358,2.51,1.06
2018-11-06T16:54:10.210Z,38.7723351,-122.7490005,-0.67,1.31
2018-11-06T16:53:27.299Z,37.2314,-116.7061,9,-0.3
2018-11-06T16:50:05.040Z,37.634,-119.04,1.41,0.17
2018-11-06T16:37:48.990Z,60.2679,-140.6967,6.2,1.8
2018-11-06T16:27:49.657Z,61.2965,-150.5556,37.8,1.8
2018-11-06T16:15:23.060Z,34.0001667,-116.3183333,9.65,0.93
2018-11-06T16:14:24.715Z,60.1171,-141.125,15.9,1.1
2018-11-06T16:11:57.220Z,33.4928333,-116.7908333,4.12,0.75
2018-11-06T16:11:39.540Z,-22.1804,-174.4942,10,5.6
2018-11-06T16:07:58.351Z,61.2044,-150.6143,41.1,1.7
2018-11-06T16:05:25.946Z,60.4235,-147.4137,15.8,1.8
2018-11-06T16:00:53.860Z,19.4043331,-155.2806702,0.03,1.85
2018-11-06T15:56:58.487Z,37.2342,-116.7075,8.5,0
2018-11-06T15:53:48.350Z,33.5133333,-116.8003333,3.82,0.34
2018-11-06T15:46:48.600Z,36.5816667,-121.1365,8.87,1.17
2018-11-06T15:44:05.327Z,37.2358,-116.6824,8.4,0.8
2018-11-06T15:40:01.593Z,37.2475,-116.6764,7.6,0.8
2018-11-06T15:37:45.060Z,33.4788333,-116.7871667,4.18,0.68
2018-11-06T15:29:17.807Z,58.4617,-156.6759,208.2,2.2
2018-11-06T15:20:08.360Z,36.4746667,-121.016,6.09,1.35
2018-11-06T15:18:57.070Z,36.0346667,-117.8136667,1.36,0.93
2018-11-06T15:14:26.820Z,36.0368333,-117.8151667,1.14,1.16
2018-11-06T15:07:23.120Z,33.4865,-116.7891667,3.16,0.25
2018-11-06T15:07:14.920Z,33.4888333,-116.7895,4.42,0.48
2018-11-06T15:02:57.520Z,19.4038334,-155.2810059,0.15,1.73
2018-11-06T15:01:35.540Z,19.4026661,-155.2793274,0.51,1.84
2018-11-06T14:47:12.080Z,-2.9077,119.3888,10,4.4
2018-11-06T14:42:19.768Z,37.2422,-116.6905,6.7,-0.2
2018-11-06T14:39:50.690Z,33.4986667,-116.7951667,4.04,0.58
2018-11-06T14:26:50.330Z,46.399,150.6443,93.17,4.8
